code,date,close
600620,2009/12/31,7.69
600620,2010/01/29,7.09
600620,2010/02/26,8.29
600620,2010/03/31,9.08
600620,2010/04/30,8.1
600620,2010/05/31,7.63
600620,2010/06/30,6.96
600620,2010/07/30,7.89
600620,2010/08/31,7.85
600620,2010/09/30,8.37
600620,2010/10/29,8.22
600620,2010/11/30,7.3
600620,2010/12/31,7.26
600620,2011/01/31,7.3
600620,2011/02/28,7.91
600620,2011/03/31,8.23
600620,2011/04/29,8.1
600620,2011/05/31,7.3
600620,2011/06/30,5.58
600620,2011/07/29,5.19
600620,2011/08/31,4.83
600620,2011/09/30,4.41
600620,2011/10/31,4.5
600620,2011/11/30,3.99
600620,2011/12/30,3.19
600620,2012/01/31,3.23
600620,2012/02/29,3.63
600620,2012/03/30,3.36
600620,2012/04/27,4.23
600620,2012/05/31,3.94
600620,2012/06/29,3.49
600620,2012/07/31,3.17
600620,2012/08/31,3.09
600620,2012/09/28,3.1
600620,2012/10/31,3.24
600620,2012/11/30,3.15
600620,2012/12/31,3.56
600620,2013/01/31,3.97
600620,2013/02/28,4.11
600620,2013/03/29,5.61
600620,2013/04/26,6.13
600620,2013/05/31,7.16
600620,2013/06/28,5.3
600620,2013/07/31,6.68
600620,2013/08/30,7.88
600620,2013/09/30,9.19
600620,2013/10/31,9.04
600620,2013/11/29,8.95
600620,2013/12/31,9
600620,2014/01/30,9.29
600620,2014/02/28,10.63
600620,2014/03/31,8.56
600620,2014/04/30,7.21
600620,2014/05/30,6.87
600620,2014/06/30,7.22
600620,2014/07/31,7.85
600620,2014/08/29,8.15
600620,2014/09/30,8.99
600620,2014/10/31,9.69
600620,2014/11/28,9.98
600620,2014/12/31,9.34
600620,2015/01/30,11.13
600620,2015/02/27,12.43
600620,2015/03/31,15.08
600620,2015/04/30,22.27
600620,2015/05/29,22.03
600620,2015/06/30,15.55
600620,2015/07/31,17.24
600620,2015/08/28,19.27
600620,2015/09/30,19.27
600620,2015/10/30,19.27
600620,2015/11/30,19.27
600620,2015/12/31,20.74
600620,2016/01/29,13.81
600620,2016/02/29,14.22
600620,2016/03/31,15.61
600620,2016/04/29,16.15
600620,2016/05/31,15.17
600620,2016/06/30,10.43
600620,2016/07/29,9.96
600620,2016/08/31,12.49
600620,2016/09/30,14.98
600620,2016/10/31,17.86
600620,2016/11/30,17.83
600620,2016/12/30,16.19
600620,2017/01/26,14.59
600620,2017/02/28,15.22
600620,2017/03/31,14.15
600620,2017/04/28,12.7
600620,2017/05/31,11.41
600620,2017/06/30,12.45
600620,2017/07/31,12.83
600620,2017/08/31,13.71
600620,2017/09/29,12.63
600620,2017/10/31,12.15
600620,2017/11/30,12.63
600620,2017/12/29,10.57
600620,2018/01/31,10
600620,2018/02/28,8.31
600620,2018/03/30,8.57
600620,2018/04/27,7.67
600620,2018/05/31,7.33
600620,2018/06/29,6.37
600620,2018/07/31,6.23
600620,2018/08/31,6.05
600620,2018/09/28,5.98
600620,2018/10/31,5.2
600620,2018/11/30,6.3
600620,2018/12/28,5.4
600620,2019/01/31,5.4
600620,2019/02/28,6.48
600620,2019/03/29,7.98
600620,2019/04/30,9.52
600620,2019/05/31,7.83
600620,2019/06/28,7.51
600620,2019/07/31,7.16
600620,2019/08/30,7.06
600620,2019/09/30,6.6
600620,2019/10/31,6.38
600620,2019/11/29,6
600620,2019/12/31,6.47
600620,2020/01/23,6.21
600620,2020/02/28,5.62
600620,2020/03/31,5.88
600620,2020/04/30,5.59
600620,2020/05/29,6.05
600620,2020/06/30,5.88
600620,2020/07/31,8.39
600620,2020/08/31,8.13
600620,2020/09/30,7.5
600620,2020/10/30,7
600620,2020/11/30,7.13
600620,2020/12/31,6.17
600620,2021/01/29,5.79
600620,2021/02/26,6.34
600620,2021/03/31,6.37
600620,2021/04/30,6.18
600620,2021/05/31,7.71
600620,2021/06/30,7.2
600620,2021/07/30,7.53
600620,2021/08/31,8.37
600620,2021/09/30,9.4
600620,2021/10/29,8.89
600620,2021/11/30,8.56
600620,2021/12/31,9.22
600720,2000/01/28,9.28
600720,2000/02/29,12.15
600720,2000/03/31,12.52
600720,2000/04/28,12.91
600720,2000/05/31,14.3
600720,2000/06/30,14.47
600720,2000/07/31,15.65
600720,2000/08/31,18.39
600720,2000/09/29,12.12
600720,2000/10/31,13.65
600720,2000/11/30,13.98
600720,2000/12/29,13.8
600720,2001/01/19,13.75
600720,2001/02/28,14.29
600720,2001/03/29,15.04
600720,2001/04/30,8.79
600720,2001/05/31,9.04
600720,2001/06/29,8.87
600720,2001/07/31,8
600720,2001/08/31,7.29
600720,2001/09/28,6.61
600720,2001/10/31,7
600720,2001/11/30,6.75
600720,2001/12/31,6.3
600720,2002/01/31,5.64
600720,2002/02/28,6.12
600720,2002/03/29,6.06
600720,2002/04/30,6.65
600720,2002/05/31,5.95
600720,2002/06/28,6.82
600720,2002/07/31,6.25
600720,2002/08/30,6.31
600720,2002/09/27,6.02
600720,2002/10/31,5.74
600720,2002/11/29,5.41
600720,2002/12/31,5.08
600720,2003/01/29,5.59
600720,2003/02/27,5.59
600720,2003/03/31,5.32
600720,2003/04/30,5.22
600720,2003/05/30,5.27
600720,2003/06/30,5.09
600720,2003/07/31,4.8
600720,2003/08/29,4.6
600720,2003/09/30,4.45
600720,2003/10/31,4.49
600720,2003/11/27,4.77
600720,2003/12/31,4.63
600720,2004/01/30,5.04
600720,2004/02/27,5.15
600720,2004/03/31,5.44
600720,2004/04/30,4.65
600720,2004/05/31,4.41
600720,2004/06/30,3.66
600720,2004/07/30,3.61
600720,2004/08/31,3.52
600720,2004/09/30,3.61
600720,2004/10/29,3.25
600720,2004/11/29,3.36
600720,2004/12/31,3.2
600720,2005/01/31,2.73
600720,2005/02/28,2.98
600720,2005/03/31,2.63
600720,2005/04/29,2.19
600720,2005/05/31,2.07
600720,2005/06/30,2.13
600720,2005/07/29,1.78
600720,2005/08/31,2.08
600720,2005/09/30,2.05
600720,2005/10/31,1.8
600720,2005/11/30,1.93
600720,2005/12/30,1.91
600720,2006/01/25,2.1
600720,2006/02/28,2.28
600720,2006/03/31,2.16
600720,2006/04/28,3.01
600720,2006/05/19,3.87
600720,2006/06/15,3.3
600720,2006/07/31,2.65
600720,2006/08/31,2.78
600720,2006/09/29,2.79
600720,2006/10/31,2.71
600720,2006/11/30,3.01
600720,2006/12/29,3.1
600720,2007/01/31,4.21
600720,2007/02/28,5.58
600720,2007/03/30,6.4
600720,2007/04/30,7.76
600720,2007/05/31,8.77
600720,2007/06/29,6.82
600720,2007/07/31,10.4
600720,2007/08/31,11.38
600720,2007/09/28,11.01
600720,2007/10/31,12.91
600720,2007/11/30,9.25
600720,2007/12/28,11.3
600720,2008/01/31,9.73
600720,2008/02/29,11.73
600720,2008/03/31,7.64
600720,2008/04/30,7.04
600720,2008/05/30,8.69
600720,2008/06/30,5.31
600720,2008/07/31,6.12
600720,2008/08/29,6.07
600720,2008/09/26,4.87
600720,2008/10/31,4.33
600720,2008/11/28,7.17
600720,2008/12/31,6.89
600720,2009/01/23,9.11
600720,2009/02/27,10.24
600720,2009/03/31,11.6
600720,2009/04/30,12.59
600720,2009/05/27,10.93
600720,2009/06/30,13.47
600720,2009/07/31,14.51
600720,2009/08/31,10.92
600720,2009/09/30,12.1
600720,2009/10/30,13.08
600720,2009/11/30,16.16
600720,2009/12/31,17.3
600720,2010/01/29,15.16
600720,2010/02/26,15.61
600720,2010/03/31,16.29
600720,2010/04/30,14.35
600720,2010/05/31,12.56
600720,2010/06/30,11.97
600720,2010/07/30,16.4
600720,2010/08/31,20.06
600720,2010/09/30,19.63
600720,2010/10/29,17.74
600720,2010/11/30,17.53
600720,2010/12/31,17.15
600720,2011/01/31,16.04
600720,2011/02/28,18.5
600720,2011/03/31,22.45
600720,2011/04/29,19.58
600720,2011/05/31,17.92
600720,2011/06/30,18.24
600720,2011/07/29,16.67
600720,2011/08/31,14.28
600720,2011/09/30,11.81
600720,2011/10/31,12.52
600720,2011/11/30,10.34
600720,2011/12/29,9.09
600720,2012/01/31,9.87
600720,2012/02/29,11.46
600720,2012/03/30,9.35
600720,2012/04/27,11.31
600720,2012/05/31,13.49
600720,2012/06/29,10.47
600720,2012/07/31,10.03
600720,2012/08/31,8.92
600720,2012/09/28,11.65
600720,2012/10/31,9.95
600720,2012/11/26,8.76
600720,2012/12/31,10.6
600720,2013/01/31,11.42
600720,2013/02/28,11.31
600720,2013/03/29,10.16
600720,2013/04/26,10.42
600720,2013/05/31,11.14
600720,2013/06/28,8.54
600720,2013/07/31,6.72
600720,2013/08/30,7.25
600720,2013/09/30,6.84
600720,2013/10/31,6.95
600720,2013/11/29,7.23
600720,2013/12/31,6.69
600720,2014/01/30,6.62
600720,2014/02/28,6.33
600720,2014/03/31,6.73
600720,2014/04/30,6.3
600720,2014/05/30,6.27
600720,2014/06/30,6.27
600720,2014/07/31,6.79
600720,2014/08/29,6.86
600720,2014/09/30,7.16
600720,2014/10/31,8.02
600720,2014/11/28,8.71
600720,2014/12/31,10.97
600720,2015/01/30,10.1
600720,2015/02/27,10.29
600720,2015/03/31,11.86
600720,2015/04/30,11.75
600720,2015/05/29,11.36
600720,2015/06/30,10.59
600720,2015/07/31,8.04
600720,2015/08/31,7.93
600720,2015/09/30,6.44
600720,2015/10/30,7.63
600720,2015/11/30,8.31
600720,2015/12/31,8.83
600720,2016/01/29,6.53
600720,2016/02/29,6.18
600720,2016/03/31,7.28
600720,2016/04/29,6.97
600720,2016/05/31,6.59
600720,2016/06/30,6.71
600720,2016/07/29,7.03
600720,2016/08/31,7.47
600720,2016/09/30,7.13
600720,2016/10/31,7.49
600720,2016/11/30,7.65
600720,2016/12/30,8.17
600720,2017/01/26,8.35
600720,2017/02/28,10.57
600720,2017/03/31,9.69
600720,2017/04/28,8.68
600720,2017/05/31,7.4
600720,2017/06/30,7.83
600720,2017/07/31,9.8
600720,2017/08/31,10.8
600720,2017/09/29,10.57
600720,2017/10/31,11.93
600720,2017/11/30,11.2
600720,2017/12/29,10.35
600720,2018/01/31,11.67
600720,2018/02/28,11.01
600720,2018/03/30,10.3
600720,2018/04/27,8.11
600720,2018/05/31,7.67
600720,2018/06/29,6.74
600720,2018/07/31,8.19
600720,2018/08/31,7.81
600720,2018/09/28,7.68
600720,2018/10/31,6.66
600720,2018/11/30,6.76
600720,2018/12/28,6.45
600720,2019/01/31,6.74
600720,2019/02/28,7.61
600720,2019/03/29,8.72
600720,2019/04/30,7.88
600720,2019/05/31,8.08
600720,2019/06/28,8.79
600720,2019/07/31,8.53
600720,2019/08/30,8.79
600720,2019/09/30,9.46
600720,2019/10/31,10.02
600720,2019/11/29,10.7
600720,2019/12/31,12.55
600720,2020/01/23,11.54
600720,2020/02/28,12.39
600720,2020/03/31,13.04
600720,2020/04/30,16.51
600720,2020/05/29,15.98
600720,2020/06/30,16.25
600720,2020/07/31,21.34
600720,2020/08/31,20.29
600720,2020/09/30,15.16
600720,2020/10/30,14.46
600720,2020/11/30,15.23
600720,2020/12/31,13.58
600720,2021/01/29,12.54
600720,2021/02/26,14.66
600720,2021/03/31,14.72
600720,2021/04/30,13.14
600720,2021/05/31,12.44
600720,2021/06/30,10.54
600720,2021/07/30,9.63
600720,2021/08/31,10.41
600720,2021/09/30,10.79
600720,2021/10/29,9.67
600720,2021/11/30,9.75
600720,2021/12/31,10.4
600820,2000/01/28,10.19
600820,2000/02/29,11.35
600820,2000/03/31,10.18
600820,2000/04/28,10.75
600820,2000/05/31,10.57
600820,2000/06/30,10.91
600820,2000/07/31,11.94
600820,2000/08/31,11.41
600820,2000/09/29,10.49
600820,2000/10/31,10.58
600820,2000/11/30,11.84
600820,2000/12/29,12.4
600820,2001/01/19,12.61
600820,2001/02/28,12.66
600820,2001/03/30,14.91
600820,2001/04/30,14.45
600820,2001/05/31,11.3
600820,2001/06/29,11.12
600820,2001/07/31,11.9
600820,2001/08/31,12.49
600820,2001/09/28,11.05
600820,2001/10/31,10.13
600820,2001/11/30,11.13
600820,2001/12/31,10.79
600820,2002/01/31,10.87
600820,2002/02/28,11.08
600820,2002/03/29,10.59
600820,2002/04/30,10.79
600820,2002/05/30,9.21
600820,2002/06/28,10.29
600820,2002/07/31,8.8
600820,2002/08/30,8.54
600820,2002/09/27,7.95
600820,2002/10/31,7.79
600820,2002/11/29,7.44
600820,2002/12/31,6.88
600820,2003/01/29,7.33
600820,2003/02/28,7.35
600820,2003/03/31,7.15
600820,2003/04/30,6.9
600820,2003/05/30,7.26
600820,2003/06/30,6.81
600820,2003/07/31,6.66
600820,2003/08/29,6.5
600820,2003/09/30,5.71
600820,2003/10/31,5.29
600820,2003/11/28,5.55
600820,2003/12/31,5.88
600820,2004/01/30,6.4
600820,2004/02/27,6.64
600820,2004/03/31,6.36
600820,2004/04/30,5.78
600820,2004/05/31,5.7
600820,2004/06/30,4.99
600820,2004/07/30,4.66
600820,2004/08/31,4.48
600820,2004/09/30,4.67
600820,2004/10/29,4.26
600820,2004/11/30,4.38
600820,2004/12/31,4.08
600820,2005/01/31,3.71
600820,2005/02/28,3.98
600820,2005/03/31,3.47
600820,2005/04/29,3.27
600820,2005/05/31,3.37
600820,2005/06/30,3.28
600820,2005/07/29,2.91
600820,2005/08/31,3.47
600820,2005/09/30,3.64
600820,2005/10/28,3.63
600820,2005/11/23,3.63
600820,2005/12/30,3.63
600820,2006/01/25,3.02
600820,2006/02/28,3.17
600820,2006/03/31,3.26
600820,2006/04/28,3.25
600820,2006/05/31,3.75
600820,2006/06/30,4.31
600820,2006/07/31,4.14
600820,2006/08/31,4.09
600820,2006/09/29,4.09
600820,2006/10/31,4.38
600820,2006/11/30,4.74
600820,2006/12/29,4.99
600820,2007/01/31,7.35
600820,2007/02/28,8.81
600820,2007/03/29,9.53
600820,2007/04/30,13.61
600820,2007/05/31,13.22
600820,2007/06/29,11.12
600820,2007/07/31,14.2
600820,2007/08/31,15.84
600820,2007/09/28,14.87
600820,2007/10/31,14.65
600820,2007/11/30,13.12
600820,2007/12/28,15.17
600820,2008/01/31,14.75
600820,2008/02/29,15.95
600820,2008/03/31,12.78
600820,2008/04/30,13.09
600820,2008/05/30,11.13
600820,2008/06/30,8.3
600820,2008/07/31,9.02
600820,2008/08/29,8.62
600820,2008/09/26,9.04
600820,2008/10/31,9.21
600820,2008/11/28,10.89
600820,2008/12/31,10.9
600820,2009/01/23,10.95
600820,2009/02/27,10.39
600820,2009/03/31,11.8
600820,2009/04/30,12.14
600820,2009/05/27,11.52
600820,2009/06/30,11.89
600820,2009/07/31,15.45
600820,2009/08/31,12
600820,2009/09/30,12.7
600820,2009/10/30,13.51
600820,2009/11/30,14
600820,2009/12/31,13.89
600820,2010/01/29,13.57
600820,2010/02/26,13.06
600820,2010/03/31,13.39
600820,2010/04/30,10.85
600820,2010/05/31,9.14
600820,2010/06/30,8.38
600820,2010/07/30,10.02
600820,2010/08/31,10.37
600820,2010/09/30,10.67
600820,2010/10/29,11.37
600820,2010/11/30,11.78
600820,2010/12/31,10.97
600820,2011/01/14,11.51
600820,2011/02/28,11.51
600820,2011/03/31,11.51
600820,2011/04/29,11.78
600820,2011/05/31,10.34
600820,2011/06/30,10.67
600820,2011/07/29,9.78
600820,2011/08/31,9.26
600820,2011/09/30,8.52
600820,2011/10/31,8.86
600820,2011/11/30,8.71
600820,2011/12/26,7.87
600820,2012/01/31,7.99
600820,2012/02/29,8.31
600820,2012/03/30,7.66
600820,2012/04/27,8.73
600820,2012/05/31,9.34
600820,2012/06/29,8.9
600820,2012/07/31,7.63
600820,2012/08/31,7.21
600820,2012/09/28,8.03
600820,2012/10/31,7.9
600820,2012/11/30,7.99
600820,2012/12/31,9.1
600820,2013/01/31,9.41
600820,2013/02/28,9.24
600820,2013/03/29,9.27
600820,2013/04/26,8.61
600820,2013/05/31,9.16
600820,2013/06/28,7.45
600820,2013/07/31,7.92
600820,2013/08/30,9.37
600820,2013/09/30,8.8
600820,2013/10/31,8.74
600820,2013/11/29,9.03
600820,2013/12/31,9.07
600820,2014/01/30,8.48
600820,2014/02/28,8.76
600820,2014/03/31,9.98
600820,2014/04/30,9.99
600820,2014/05/30,10.26
600820,2014/06/30,4.85
600820,2014/07/31,5.05
600820,2014/08/29,5.44
600820,2014/09/30,6.1
600820,2014/10/31,6.65
600820,2014/11/28,6.78
600820,2014/12/31,8.26
600820,2015/01/30,7.91
600820,2015/02/27,8.69
600820,2015/03/31,11.11
600820,2015/04/30,14.21
600820,2015/05/29,21.77
600820,2015/06/30,13.44
600820,2015/07/31,13.3
600820,2015/08/31,11.05
600820,2015/09/30,11.58
600820,2015/10/30,11.98
600820,2015/11/30,10.57
600820,2015/12/31,10.64
600820,2016/01/29,7.9
600820,2016/02/29,7.41
600820,2016/03/31,8.24
600820,2016/04/29,9.12
600820,2016/05/31,8.63
600820,2016/06/30,8.39
600820,2016/07/29,9.27
600820,2016/08/31,9.8
600820,2016/09/30,9.71
600820,2016/10/31,10.27
600820,2016/11/30,10.48
600820,2016/12/30,11.01
600820,2017/01/26,11.2
600820,2017/02/28,11.73
600820,2017/03/31,10.45
600820,2017/04/28,10.24
600820,2017/05/31,9.6
600820,2017/06/30,10.1
600820,2017/07/31,9.55
600820,2017/08/31,10.13
600820,2017/09/29,9.69
600820,2017/10/31,9.54
600820,2017/11/30,8.94
600820,2017/12/29,8.36
600820,2018/01/31,8.26
600820,2018/02/28,7.6
600820,2018/03/30,7.24
600820,2018/04/27,6.98
600820,2018/05/31,7
600820,2018/06/29,5.91
600820,2018/07/31,6.36
600820,2018/08/31,6.02
600820,2018/09/28,6.11
600820,2018/10/31,5.7
600820,2018/11/30,5.8
600820,2018/12/28,6.26
600820,2019/01/31,6.44
600820,2019/02/28,7.2
600820,2019/03/29,7.34
600820,2019/04/30,6.9
600820,2019/05/31,6.4
600820,2019/06/28,6.31
600820,2019/07/31,6.17
600820,2019/08/30,5.92
600820,2019/09/30,5.89
600820,2019/10/31,5.82
600820,2019/11/29,5.88
600820,2019/12/31,6.04
600820,2020/01/23,5.82
600820,2020/02/28,5.6
600820,2020/03/31,5.53
600820,2020/04/30,5.72
600820,2020/05/29,6.26
600820,2020/06/30,5.65
600820,2020/07/31,6.02
600820,2020/08/31,5.98
600820,2020/09/30,5.62
600820,2020/10/30,5.58
600820,2020/11/30,5.78
600820,2020/12/31,5.41
600820,2021/01/29,5.18
600820,2021/02/26,5.32
600820,2021/03/31,5.46
600820,2021/04/30,5.27
600820,2021/05/31,5.21
600820,2021/06/30,5.29
600820,2021/07/30,4.88
600820,2021/08/31,5.37
600820,2021/09/30,5.65
600820,2021/10/29,5.12
600820,2021/11/30,5.04
600820,2021/12/31,5.38
